"","age","ed","employ","income","lninc","debtinc","creddebt","lncreddebt","othdebt","lnothdebt","spoused","reside","pets","pets_cats","pets_dogs","pets_birds","pets_reptiles","pets_small","pets_saltfish","pets_freshfish","carvalue","commutetime","tenure","longmon","lnlongmon","longten","lnlongten","tollmon","tollten","equipmon","equipten","cardmon","cardten","wiremon","wireten","hourstv","total_spend","ln_Total_spend"
"3932",49,12,20,108,4.68,15,4.34,"1.47",11.86,"2.47",13,2,2,2,0,0,0,0,0,0,66.7,"33.00",61,17.25,2.85,"1126.50","7.03",0,0,0,0,47.5,"2775.00",0,0,24,894.91,6.79672315455928
"3933",25,12,1,28,3.33,7.4,0.49,"-0.72",1.59,"0.46",8,5,1,1,0,0,0,0,0,0,12.3,"37.00",12,5.15,1.64,"66.70","4.20",0,0,0,0,0,"0.00",0,0,17,269.12,5.59515737678458
"3934",32,12,7,25,3.22,17.3,1.06,"0.05",3.27,"1.18",13,4,0,0,0,0,0,0,0,0,13.5,"22.00",42,7.75,2.05,"359.85","5.89",18,756.35,30.85,1259.35,0,"0.00",0,0,17,259.3,5.55798569254462
"3935",32,12,2,43,3.76,1.5,0.23,"-1.45",0.41,"-0.89",-1,1,0,0,0,0,0,0,0,0,19.7,"25.00",2,2.3,0.83,"3.00","1.10",20.75,34.8,0,0,23.25,"20.00",0,0,24,576.58,6.35711409851185
"3936",29,15,4,27,3.3,5.9,0.53,"-0.64",1.06,"0.06",-1,1,0,0,0,0,0,0,0,0,15.1,"27.00",42,12.25,2.51,"505.80","6.23",35.5,1403.05,0,0,21.25,"945.00",40.05,1692.25,18,122.86,4.81104549573578
"3937",20,15,0,15,2.71,15.5,0.27,"-1.32",2.06,"0.72",-1,1,9,1,1,0,0,0,0,7,7.5,"22.00",26,2.9,1.06,"71.95","4.28",0,0,17.55,480.3,0,"0.00",0,0,16,1769.25,7.47831100695589
"3938",59,10,3,40,3.69,3.1,0.3,"-1.22",0.94,"-0.06",7,2,7,0,2,0,0,0,0,5,16.1,"24.00",52,10.95,2.39,"536.25","6.28",0,0,0,0,14.25,"640.00",0,0,26,470.12,6.15298798126465
"3939",54,14,24,79,4.37,8,1.57,"0.45",4.75,"1.56",-1,1,2,0,0,0,0,2,0,0,36.6,"18.00",57,15.3,2.73,"910.50","6.81",39,2302.55,0,0,12.25,"765.00",32.55,1771.1,15,469.65,6.15198773644052
"3940",67,9,16,20,3,20.1,0.36,"-1.02",3.66,"1.30",-1,1,7,1,0,0,0,0,0,6,12.5,"25.00",60,23.05,3.14,"1356.20","7.21",22,1336.9,0,0,22.25,"1395.00",0,0,16,393.06,5.97396227197184
"3941",45,16,18,141,4.95,15.8,5.06,"1.62",17.22,"2.85",19,2,7,0,0,0,0,0,0,7,87.2,"25.00",53,9.55,2.26,"503.80","6.22",0,0,0,0,39.25,"2090.00",0,0,18,825.27,6.71571060551992
"3942",69,11,11,53,3.97,10.2,2.42,"0.88",2.98,"1.09",-1,1,5,4,0,1,0,0,0,0,-1,"19.00",59,15.6,2.75,"888.15","6.79",34.5,2064.2,0,0,17.5,"995.00",0,0,24,457.71,6.12623579579322
"3943",53,14,23,64,4.16,8.2,2.02,"0.70",3.23,"1.17",-1,1,9,0,0,0,0,0,0,9,34.8,"21.00",31,3.95,1.37,"132.15","4.88",0,0,0,0,0,"0.00",0,0,22,1330.59,7.19337773187296
"3944",67,18,21,110,4.7,14,0.39,"-0.95",15.02,"2.71",16,2,4,3,0,0,1,0,0,0,79.4,"26.00",70,24.2,3.19,"1606.65","7.38",40.25,2849.8,0,0,51.25,"3435.00",0,0,23,592.77,6.38480646541384
"3945",62,10,25,84,4.43,9.6,5.66,"1.73",2.4,"0.88",13,2,3,0,3,0,0,0,0,0,39,"27.00",72,63,4.14,"4414.70","8.39",0,0,0,0,20.25,"1535.00",0,0,21,479.75,6.17326513488781
"3946",37,16,3,64,4.16,5.4,0.55,"-0.59",2.9,"1.07",12,2,1,1,0,0,0,0,0,0,41.7,"23.00",18,8.45,2.13,"151.95","5.02",22,352.15,43.1,672.8,22,"390.00",22.95,363.05,13,861.07,6.75817580193601
"3947",29,17,0,25,3.22,22.8,1.97,"0.68",3.73,"1.32",-1,1,13,0,2,0,0,0,0,11,14.5,"19.00",13,5,1.61,"62.10","4.13",0,0,0,0,0,"0.00",0,0,16,510.29,6.23497919156202
"3948",39,22,4,61,4.11,11.5,3.18,"1.16",3.84,"1.34",-1,3,0,0,0,0,0,0,0,0,39.4,"25.00",20,6.35,1.85,"139.30","4.94",0,0,33.35,642.15,0,"0.00",0,0,14,302.26,5.71128757414197
"3949",45,13,1,31,3.43,4.4,0.97,"-0.03",0.4,"-0.92",7,2,2,2,0,0,0,0,0,0,20.7,"24.00",3,2.45,0.9,"6.30","1.84",0,0,19.7,48.2,0,"0.00",0,0,20,186.83,5.23019911247175
"3950",31,12,1,61,4.11,6.7,0.97,"-0.03",3.12,"1.14",-1,1,1,1,0,0,0,0,0,0,30.3,"26.00",26,8.25,2.11,"204.50","5.32",0,0,0,0,0,"0.00",0,0,20,377.71,5.93412670540711
"3951",18,11,1,17,2.83,3.1,0.06,"-2.86",0.47,"-0.76",-1,1,7,0,0,0,0,0,0,7,11.7,"32.00",7,4.65,1.54,"30.05","3.40",0,0,0,0,0,"0.00",0,0,15,266.9,5.58687405641048
"3952",62,21,9,250,5.52,9.9,18.88,"2.94",5.87,"1.77",-1,1,0,0,0,0,0,0,0,0,79.7,"22.00",35,22.15,3.1,"755.00","6.63",29.5,1024.75,0,0,47.5,"1705.00",35.65,1228.35,16,1366.89,7.22029336530772
"3953",62,10,15,55,4.01,12.4,0.57,"-0.57",6.25,"1.83",11,2,4,0,0,0,0,0,0,4,36.8,"19.00",63,17.35,2.85,"1091.20","7.00",21.25,1410.8,0,0,11.25,"760.00",0,0,12,980.14,6.88769541860437
"3954",36,19,3,71,4.26,10.4,1.05,"0.05",6.34,"1.85",16,2,2,2,0,0,0,0,0,0,31.5,"18.00",64,17.85,2.88,"1153.75","7.05",0,0,40.95,2550.9,12,"735.00",28.95,1827.2,23,919.87,6.82423235571086
"3955",52,18,6,77,4.34,11.9,3.51,"1.26",5.65,"1.73",-1,1,3,0,0,0,0,3,0,0,33.5,"21.00",25,5.65,1.73,"138.05","4.93",16.75,403.85,0,0,26.25,"575.00",0,0,19,461.34,6.13413529827214
"3956",29,13,6,24,3.18,10.2,0.31,"-1.16",2.13,"0.76",-1,1,5,1,1,0,0,0,0,3,-1,"23.00",7,5.6,1.72,"44.75","3.80",0,0,0,0,0,"0.00",0,0,21,198.55,5.29104095757726
"3957",50,10,4,33,3.5,18.8,1.5,"0.41",4.7,"1.55",8,2,1,1,0,0,0,0,0,0,17.6,"29.00",59,9.45,2.25,"569.40","6.34",0,0,0,0,46.5,"2545.00",0,0,18,915.75,6.81974340165892
"3958",40,19,4,31,3.43,0.8,0.05,"-2.94",0.19,"-1.64",-1,1,3,0,0,3,0,0,0,0,14,"31.00",7,4.5,1.5,"24.50","3.20",0,0,0,0,0,"0.00",0,0,22,353.02,5.86652471255213
"3959",79,14,33,9,2.2,13,0.41,"-0.90",0.76,"-0.27",15,2,2,2,0,0,0,0,0,0,5.2,"22.00",72,21.4,3.06,"1557.80","7.35",75,5453.35,0,0,33.5,"2430.00",0,0,21,21.1,3.04927304048202
"3960",20,15,0,17,2.83,11.5,1.14,"0.13",0.81,"-0.21",-1,1,0,0,0,0,0,0,0,0,9.4,"21.00",19,7.6,2.03,"121.60","4.80",0,0,0,0,12.5,"215.00",0,0,27,397.52,5.98524524729407
"3961",63,14,17,41,3.71,4.8,0.16,"-1.85",1.81,"0.59",14,2,9,2,1,0,0,0,0,6,18.8,"25.00",71,23.1,3.14,"1641.35","7.40",38,2627.05,0,0,21,"1455.00",32.2,2238.25,15,618.72,6.42765282785899
"3962",69,10,20,15,2.71,2.1,0.09,"-2.45",0.23,"-1.47",10,2,2,2,0,0,0,0,0,0,8.2,"29.00",72,46.75,3.84,"3371.00","8.12",0,0,0,0,20,"1385.00",0,0,22,436.52,6.07883419324489
"3963",36,16,1,28,3.33,8.1,0.88,"-0.13",1.39,"0.33",-1,1,3,2,1,0,0,0,0,0,13.3,"24.00",20,3.75,1.32,"59.45","4.09",19.25,361.85,38.4,726.3,0,"0.00",24.4,413.1,17,290.2,5.67057034045009
"3964",70,13,20,16,2.77,11.1,0.24,"-1.42",1.53,"0.43",-1,1,0,0,0,0,0,0,0,0,10.5,"18.00",27,6,1.79,"149.75","5.01",0,0,0,0,15.25,"370.00",0,0,22,256.31,5.54638764938611
"3965",69,13,25,96,4.56,6.4,1.35,"0.30",4.8,"1.57",-1,1,3,0,0,3,0,0,0,0,40.8,"28.00",63,31.4,3.45,"1908.65","7.55",0,0,0,0,20.75,"1210.00",0,0,19,298.39,5.69840135570372
"3966",53,12,8,32,3.47,9,0.82,"-0.19",2.06,"0.72",-1,1,4,1,2,0,1,0,0,0,14.3,"40.00",51,15.45,2.74,"821.95","6.71",41.5,2075.4,0,0,11.75,"615.00",23.35,1192.95,20,532.3,6.27720724017871
"3967",75,18,27,15,2.71,3.6,0.22,"-1.51",0.32,"-1.14",18,2,4,3,1,0,0,0,0,0,9.5,"32.00",72,31.1,3.44,"2317.20","7.75",0,0,0,0,35.25,"2425.00",0,0,12,704.48,6.55745994200744
"3968",67,19,27,30,3.4,31.6,5.01,"1.61",4.47,"1.50",-1,1,6,0,0,0,0,1,0,5,15.4,"22.00",51,27.35,3.31,"1323.45","7.19",0,0,0,0,16.25,"865.00",0,0,11,306.6,5.72554396643771
"3969",23,17,0,22,3.09,17.9,1.97,"0.68",1.97,"0.68",-1,3,2,0,2,0,0,0,0,0,9.7,"23.00",57,5.45,1.7,"305.80","5.72",40,2293.1,49.25,2793.15,41.25,"2315.00",39.3,2160.65,17,114.13,4.73733814956551
"3970",65,9,10,30,3.4,11.3,0.8,"-0.22",2.59,"0.95",-1,1,9,0,0,0,0,0,0,9,15.6,"17.00",26,4.05,1.4,"108.40","4.69",0,0,0,0,0,"0.00",0,0,10,375.42,5.92804539923833
"3971",22,17,0,34,3.53,11.7,0.25,"-1.37",3.72,"1.31",-1,2,1,0,1,0,0,0,0,0,20,"42.00",52,28.85,3.36,"1526.80","7.33",0,0,0,0,26,"1315.00",0,0,22,402.51,5.99771994127049
"3972",27,10,8,25,3.22,12.7,0.73,"-0.31",2.44,"0.89",8,2,4,0,0,0,0,0,0,4,11.2,"11.00",18,7.6,2.03,"135.70","4.91",0,0,0,0,0,"0.00",0,0,17,190.62,5.25028191750948
"3973",35,14,4,40,3.69,4.8,0.88,"-0.13",1.04,"0.04",-1,1,0,0,0,0,0,0,0,0,18.5,"32.00",18,10.6,2.36,"193.40","5.26",22.75,448.25,0,0,0,"0.00",0,0,10,599.36,6.39586241925572
"3974",38,17,2,45,3.81,3.9,0.28,"-1.26",1.47,"0.39",17,2,7,2,0,0,0,0,0,5,20.8,"30.00",20,13.45,2.6,"271.50","5.60",0,0,31.8,671.25,0,"0.00",21.8,388.65,21,1344.35,7.20366590384723
"3975",29,16,3,59,4.08,8.1,0.86,"-0.15",3.92,"1.37",-1,2,1,1,0,0,0,0,0,0,29.7,"31.00",47,10.85,2.38,"498.85","6.21",0,0,38.9,1876.05,13,"615.00",0,0,19,360.04,5.88621513638888
"3976",22,17,0,33,3.5,14.9,0.26,"-1.36",4.66,"1.54",-1,1,0,0,0,0,0,0,0,0,19.7,"24.00",13,4.05,1.4,"46.00","3.83",0,0,0,0,0,"0.00",0,0,25,555.66,6.32015659641023
"3977",49,14,6,46,3.83,1.1,0.35,"-1.04",0.15,"-1.89",-1,2,1,0,0,1,0,0,0,0,-1,"28.00",27,6.5,1.87,"163.30","5.10",17,474.95,0,0,0,"0.00",0,0,19,411.47,6.01973611344978
"3978",47,17,3,71,4.26,3.6,0.71,"-0.35",1.85,"0.62",14,5,2,2,0,0,0,0,0,0,20.2,"18.00",60,20.8,3.03,"1258.20","7.14",0,0,0,0,31.25,"1815.00",0,0,29,694.28,6.54287533735268
"3979",71,14,17,49,3.89,16,4.51,"1.51",3.33,"1.20",-1,1,0,0,0,0,0,0,0,0,30.4,"41.00",56,15,2.71,"779.15","6.66",24.25,1396.6,0,0,14.5,"830.00",0,0,21,417.08,6.03327804992139
"3980",26,21,0,125,4.83,8.6,0.74,"-0.30",10.01,"2.30",18,3,2,2,0,0,0,0,0,0,42.6,"25.00",9,5.15,1.64,"58.80","4.07",24.5,220,63.05,474.75,70.5,"530.00",79.95,658.4,16,643.33,6.46665781187025
"3981",39,12,9,43,3.76,14.1,3,"1.10",3.06,"1.12",-1,2,0,0,0,0,0,0,0,0,22.2,"31.00",8,5.8,1.76,"56.80","4.04",0,0,0,0,0,"0.00",0,0,23,195.86,5.27740011829265
"3982",70,13,23,11,2.4,8.7,0.1,"-2.33",0.86,"-0.15",16,2,1,1,0,0,0,0,0,0,5.8,"16.00",56,16.5,2.8,"917.85","6.82",0,0,0,0,35,"1895.00",0,0,14,31.11,3.43752931090955
"3983",68,13,31,43,3.76,5.7,1.19,"0.18",1.26,"0.23",11,3,7,1,0,0,0,0,0,6,-1,"24.00",70,14.65,2.68,"1036.05","6.94",0,0,0,0,17.75,"1140.00",0,0,30,471.21,6.15530385452305
"3984",34,19,1,24,3.18,2.2,0.22,"-1.52",0.31,"-1.17",-1,2,5,0,0,0,0,0,0,5,12.6,"35.00",51,13.7,2.62,"695.30","6.54",0,0,30.25,1527.9,8,"370.00",0,0,17,341.37,5.83296693303703
"3985",56,18,6,31,3.43,2.9,0.08,"-2.48",0.82,"-0.20",-1,1,2,2,0,0,0,0,0,0,19.5,"21.00",17,10.05,2.31,"157.55","5.06",0,0,18.65,266.95,0,"0.00",0,0,20,185.18,5.2213283250199
"3986",70,16,21,95,4.55,8,4.73,"1.55",2.87,"1.05",-1,1,2,0,2,0,0,0,0,0,44.1,"35.00",23,5.95,1.78,"144.65","4.97",32.25,811.85,37.25,820.1,19,"420.00",29.95,710.85,22,578.28,6.36005818044024
"3987",40,19,5,25,3.22,13.3,0.46,"-0.77",2.86,"1.05",-1,1,5,2,0,3,0,0,0,0,10.3,"27.00",48,9.5,2.25,"447.35","6.10",19.5,929.9,0,0,36.5,"1715.00",34.4,1549.1,18,324.06,5.78092868383285
"3988",44,14,15,80,4.38,0.4,0.08,"-2.48",0.24,"-1.44",10,2,2,0,2,0,0,0,0,0,33.5,"27.00",33,11.6,2.45,"403.60","6.00",20.25,675.65,42.7,1372.55,10,"300.00",31.55,981.35,6,338.58,5.8247604012091
"3989",34,13,0,29,3.37,0.5,0.04,"-3.13",0.1,"-2.29",-1,1,1,1,0,0,0,0,0,0,12.9,"24.00",12,4.2,1.44,"46.65","3.84",10.25,119.35,0,0,0,"0.00",0,0,27,748.45,6.61800440136124
"3990",48,16,14,86,4.45,6.1,0.18,"-1.72",5.07,"1.62",13,2,13,1,0,0,0,0,0,12,37.1,"19.00",65,21.35,3.06,"1378.10","7.23",0,0,0,0,22.5,"1330.00",0,0,22,336.15,5.81755748891505
"3991",20,14,0,17,2.83,16.3,0.76,"-0.27",2.01,"0.70",-1,1,3,0,3,0,0,0,0,0,8.4,"24.00",7,5.35,1.68,"52.55","3.96",13.25,106.55,0,0,7,"45.00",0,0,26,180.57,5.19611851422779
"3992",78,9,13,12,2.48,13.1,0.61,"-0.49",0.96,"-0.04",-1,1,10,3,0,0,0,0,0,7,5.2,"32.00",52,10.25,2.33,"507.40","6.23",30.75,1535.35,0,0,0,"0.00",0,0,19,254.34,5.5386719545926
"3993",70,12,25,20,3,3.2,0.18,"-1.73",0.46,"-0.77",-1,1,2,0,2,0,0,0,0,0,10.5,"35.00",41,7.7,2.04,"310.90","5.74",0,0,0,0,21.5,"860.00",0,0,18,814.29,6.70231656791137
"3994",27,15,4,40,3.69,14.6,2.2,"0.79",3.64,"1.29",-1,1,2,2,0,0,0,0,0,0,-1,"25.00",28,10.45,2.35,"311.30","5.74",16.5,450.05,38.7,1151.65,21.25,"570.00",0,0,22,707.54,6.5617941650217
"3995",69,18,8,29,3.37,11.3,0.41,"-0.90",2.87,"1.05",-1,1,0,0,0,0,0,0,0,0,17.2,"35.00",16,8.45,2.13,"153.60","5.03",27.5,468,38.5,601.05,45.25,"595.00",49.1,754,16,571.1,6.34756432567082
"3996",33,11,6,33,3.5,3.2,0.55,"-0.60",0.51,"-0.68",-1,4,8,0,1,0,0,0,0,7,-1,"29.00",33,8.4,2.13,"290.30","5.67",0,0,0,0,9.25,"305.00",0,0,15,310.54,5.73831271755302
"3997",63,11,10,41,3.71,3.9,0.85,"-0.16",0.75,"-0.29",-1,1,1,0,1,0,0,0,0,0,26.8,"23.00",47,14.5,2.67,"763.10","6.64",0,0,0,0,14,"685.00",0,0,21,616.36,6.42383120841365
"3998",58,17,18,42,3.74,8.3,1.79,"0.58",1.7,"0.53",-1,1,0,0,0,0,0,0,0,0,28.7,"16.00",44,31.3,3.44,"1305.80","7.17",37.75,1712.55,54.5,2419.9,22.25,"995.00",61.3,2641.5,21,630.16,6.44597375539507
"3999",31,19,3,21,3.04,24.7,3.54,"1.26",1.65,"0.50",-1,1,4,2,2,0,0,0,0,0,11.8,"31.00",16,3.8,1.34,"73.80","4.30",0,0,38.8,527.7,0,"0.00",0,0,15,331.1,5.8024204445532
"4000",28,16,1,30,3.4,1.3,0.06,"-2.85",0.33,"-1.10",-1,1,5,0,0,0,0,0,0,5,17.4,"23.00",34,3,1.1,"127.65","4.85",0,0,33.25,1132.05,0,"0.00",0,0,14,187.58,5.23420542108079
"4001",78,13,18,56,4.03,7.3,1.62,"0.48",2.47,"0.90",-1,1,6,0,2,0,0,0,0,4,33.9,"26.00",61,11.7,2.46,"682.45","6.53",30,1906.3,0,0,13.75,"830.00",0,0,18,1740.9,7.46215749986467
"4002",31,19,1,21,3.04,3.2,0.32,"-1.15",0.36,"-1.03",-1,1,7,0,0,0,0,0,0,7,11.8,"22.00",2,3.7,1.31,"5.00","1.61",0,0,24.75,36.05,0,"0.00",0,0,17,399.3,5.98971301406918
"4003",31,20,1,37,3.61,7.6,0.66,"-0.41",2.15,"0.77",-1,1,1,0,0,1,0,0,0,0,24.7,"32.00",9,6.55,1.88,"82.15","4.41",0,0,0,0,0,"0.00",0,0,24,326.74,5.78916474759836
"4004",76,6,13,16,2.77,4.9,0.06,"-2.79",0.72,"-0.32",-1,1,4,0,0,0,0,4,0,0,-1,"20.00",72,22.05,3.09,"1688.65","7.43",58.75,4138.35,0,0,100.25,"7115.00",0,0,20,108.7,4.68859179412716
"4005",25,16,1,31,3.43,1.5,0.09,"-2.39",0.37,"-0.99",13,3,1,1,0,0,0,0,0,0,13.5,"25.00",9,4.1,1.41,"36.05","3.58",20,167.9,0,0,23,"180.00",0,0,17,475.18,6.16369367962064
"4006",36,17,8,100,4.61,4.6,2.41,"0.88",2.19,"0.78",13,2,6,2,2,0,0,2,0,0,34.9,"18.00",48,9.65,2.27,"446.10","6.10",37,1725.1,49.25,2357.9,0,"0.00",69.6,3203,10,268.26,5.59195665947394
"4007",46,13,9,67,4.2,4,0.15,"-1.90",2.53,"0.93",-1,1,0,0,0,0,0,0,0,0,16.8,"24.00",8,2.3,0.83,"16.45","2.80",13.75,94.1,30.35,242.2,13.5,"115.00",28.1,181.6,19,465.28,6.1426393749051
"4008",18,13,0,19,2.94,7.8,0.71,"-0.34",0.77,"-0.26",12,5,0,0,0,0,0,0,0,0,8.2,"30.00",9,6.6,1.89,"61.05","4.11",13.25,116.95,34.55,221.4,0,"0.00",14,98.5,20,455.03,6.12036335084333
"4009",30,14,1,58,4.06,17.7,5.24,"1.66",5.03,"1.62",12,5,6,0,0,0,0,2,0,4,28.7,"21.00",20,6.1,1.81,"141.25","4.95",17.5,314.7,0,0,0,"0.00",0,0,20,1083.74,6.98817330083188
"4010",66,16,35,396,5.98,20.4,21.41,"3.06",59.38,"4.08",17,2,1,0,0,0,0,0,1,0,92.2,"19.00",72,43.8,3.78,"3043.90","8.02",60.75,4267.15,0,0,11,"800.00",45.75,3132.3,19,427.89,6.05886615320344
"4011",72,19,3,11,2.4,6.7,0.39,"-0.95",0.35,"-1.05",-1,1,4,2,0,0,2,0,0,0,6,"18.00",43,7.65,2.03,"312.20","5.74",0,0,0,0,0,"0.00",0,0,16,291.16,5.67387294425006
"4012",56,22,11,175,5.16,9.8,6.89,"1.93",10.26,"2.33",-1,1,5,1,4,0,0,0,0,0,-1,"17.00",45,16.05,2.78,"700.30","6.55",0,0,0,0,12.5,"535.00",27.55,1138.85,21,726.85,6.58872012887233
"4013",76,16,34,20,3,27.9,1.24,"0.22",4.34,"1.47",-1,1,1,0,1,0,0,0,0,0,8.1,"22.00",49,7.55,2.02,"398.70","5.99",0,0,0,0,13.25,"680.00",0,0,24,128.76,4.85795020643061
"4014",56,17,12,143,4.96,17.6,8.86,"2.18",16.31,"2.79",13,5,0,0,0,0,0,0,0,0,77.4,"14.00",69,75.2,4.32,"5394.50","8.59",0,0,0,0,17.5,"1175.00",44.15,2963.15,11,681.66,6.52453099980987
"4015",22,17,0,51,3.93,4.6,1.35,"0.30",1,"0.00",17,2,4,0,4,0,0,0,0,0,18,"22.00",13,3.6,1.28,"50.50","3.92",0,0,27.1,324.2,0,"0.00",0,0,17,460,6.13122648948314
"4016",60,12,27,79,4.37,7.7,1.34,"0.30",4.74,"1.56",-1,1,2,2,0,0,0,0,0,0,-1,"15.00",30,8.15,2.1,"271.55","5.60",17,555.6,0,0,5.5,"155.00",0,0,14,2131.61,7.66463284172331
"4017",72,11,33,15,2.71,19.1,0.67,"-0.40",2.19,"0.78",8,2,12,1,0,0,0,0,0,11,8.5,"18.00",72,30.25,3.41,"2278.35","7.73",0,0,0,0,28.75,"1975.00",0,0,17,179.67,5.19112183494448
"4018",45,12,2,30,3.4,12.3,1.09,"0.08",2.6,"0.96",14,4,6,0,0,0,0,0,0,6,15.2,"16.00",18,7.4,2,"110.05","4.70",0,0,0,0,0,"0.00",0,0,18,336.81,5.8195189731388
"4019",64,18,16,11,2.4,10.2,0.24,"-1.45",0.89,"-0.12",-1,1,6,0,0,0,0,0,0,6,5.4,"22.00",47,5.95,1.78,"285.60","5.65",0,0,20.5,951.9,13.5,"650.00",0,0,15,554.5,6.31806680679042
"4020",37,10,6,48,3.87,23.1,6.42,"1.86",4.67,"1.54",-1,2,2,2,0,0,0,0,0,0,28,"25.00",28,3.55,1.27,"75.20","4.32",0,0,0,0,0,"0.00",0,0,21,686.77,6.53199944723061
"4021",23,10,2,35,3.56,4.5,0.61,"-0.50",0.97,"-0.03",10,3,0,0,0,0,0,0,0,0,-1,"26.00",44,8.9,2.19,"361.80","5.89",31.25,1391.45,0,0,26.5,"1155.00",0,0,18,372.26,5.91959253487019
"4022",53,15,6,48,3.87,4.4,0.41,"-0.88",1.7,"0.53",-1,1,0,0,0,0,0,0,0,0,23.7,"30.00",8,4.5,1.5,"33.50","3.51",0,0,30.8,186.5,14.5,"110.00",16.35,143.55,17,985.49,6.89313897940786
"4023",59,12,31,169,5.13,2,1.53,"0.43",1.85,"0.61",11,2,1,0,1,0,0,0,0,0,-1,"20.00",70,24.2,3.19,"1697.15","7.44",48.75,3416.1,0,0,10.25,"655.00",26.85,1772.4,27,1910.82,7.55528774828121
"4024",41,19,6,273,5.61,19.8,21.41,"3.06",32.65,"3.49",-1,1,2,0,2,0,0,0,0,0,83.6,"21.00",35,6.6,1.89,"242.80","5.49",27.25,950.85,0,0,22,"780.00",28.95,958.45,29,606.84,6.40826516487989
"4025",65,8,2,10,2.3,10,0.42,"-0.88",0.59,"-0.54",-1,2,1,1,0,0,0,0,0,0,6.3,"23.00",65,19.95,2.99,"1344.70","7.20",0,0,0,0,7,"460.00",0,0,15,108.6,4.68767140749983
"4026",75,19,2,11,2.4,5.4,0.29,"-1.24",0.31,"-1.19",14,2,6,0,2,0,0,0,0,4,3.3,"22.00",61,18.2,2.9,"1066.45","6.97",0,0,41.2,2464.25,27.25,"1675.00",0,0,19,21.37,3.06198806933106
"4027",25,20,0,27,3.3,16.1,1.58,"0.46",2.76,"1.02",-1,1,1,0,0,0,1,0,0,0,14.2,"34.00",1,2.7,0.99,"2.70","0.99",14.5,14.5,33.1,33.1,15,"15.00",20.9,20.9,28,203.84,5.3173353723838
"4028",25,17,0,24,3.18,13.4,1.7,"0.53",1.51,"0.42",15,6,2,2,0,0,0,0,0,0,16.1,"28.00",7,2.7,0.99,"13.05","2.57",0,0,0,0,0,"0.00",0,0,13,475.1,6.16352530819288
"4029",27,16,2,44,3.78,5.9,0.16,"-1.83",2.44,"0.89",12,4,6,0,0,0,0,0,0,6,14.8,"13.00",21,6.1,1.81,"134.25","4.90",0,0,32.25,691.75,0,"0.00",32.65,653.75,21,309.32,5.73437633974083
"4030",38,15,8,42,3.74,4.6,0.82,"-0.20",1.11,"0.11",-1,1,3,0,0,0,0,0,0,3,26.7,"26.00",61,15.3,2.73,"870.55","6.77",0,0,32.95,2032.75,24.25,"1430.00",44.35,2642.2,14,657.13,6.48788186801308
"4031",72,9,8,9,2.2,9.6,0.09,"-2.40",0.77,"-0.26",12,2,0,0,0,0,0,0,0,0,-1,"27.00",54,7.45,2.01,"411.50","6.02",35.5,1890.85,0,0,23.5,"1260.00",38.15,1992.3,0,105.75,4.66107781792639
"4032",35,14,5,34,3.53,1.9,0.41,"-0.90",0.24,"-1.43",-1,1,0,0,0,0,0,0,0,0,16.3,"34.00",6,4.2,1.44,"39.45","3.68",19,117.05,0,0,36.5,"155.00",0,0,17,751.11,6.62155211240976
"4033",52,15,22,76,4.33,22.6,5.41,"1.69",11.77,"2.47",14,4,10,3,0,0,0,3,0,4,38.1,"24.00",72,20.9,3.04,"1537.55","7.34",71,5159.75,0,0,43.25,"3220.00",52.25,3761.05,23,467.65,6.14772015288056
"4034",22,14,0,33,3.5,5.4,0.41,"-0.90",1.38,"0.32",14,5,3,0,0,0,0,3,0,0,9.2,"29.00",18,7.5,2.01,"116.70","4.76",23,398.65,30,478.95,15.25,"255.00",0,0,18,78,4.35670882668959
"4035",78,19,26,10,2.3,12.8,0.15,"-1.89",1.13,"0.12",-1,1,4,1,2,1,0,0,0,0,4.8,"29.00",26,5.7,1.74,"170.45","5.14",22,571.85,44.8,1075.45,0,"0.00",38.35,963,0,291.92,5.67647979212819
"4036",52,22,3,35,3.56,9.7,0.55,"-0.60",2.85,"1.05",16,2,5,2,0,0,0,0,0,3,19.4,"22.00",64,13.35,2.59,"855.80","6.75",0,0,56.35,3646,37.25,"2290.00",47,2948.9,16,938.72,6.84451724517755
"4037",77,17,38,35,3.56,20,2.19,"0.78",4.81,"1.57",12,2,7,0,0,0,0,0,0,7,22,"31.00",72,33.95,3.52,"2470.60","7.81",0,0,0,0,30.25,"2185.00",0,0,20,668.14,6.50449773241597
"4038",45,21,14,215,5.37,17.3,12.94,"2.56",24.25,"3.19",-1,1,5,0,0,0,0,0,0,5,80.9,"27.00",43,18.95,2.94,"816.10","6.70",24.75,1022.4,0,0,14.25,"595.00",34.3,1440.3,26,870.19,6.76871157860943
"4039",79,10,34,9,2.2,13.8,0.66,"-0.41",0.58,"-0.54",13,2,7,0,2,0,0,0,0,5,4.7,"21.00",72,37.55,3.63,"2704.70","7.90",0,0,0,0,30.75,"2180.00",0,0,25,96.8,4.57264699428253
"4040",38,14,9,59,4.08,27.1,3.85,"1.35",12.14,"2.50",12,4,0,0,0,0,0,0,0,0,26.7,"27.00",64,9.8,2.28,"641.10","6.46",24.5,1446.3,0,0,25.25,"1605.00",0,0,20,625.83,6.4390787687243
